nohup: ignoring input
 * Serving Flask app "backendServer" (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on all addresses.
   WARNING: This is a development server. Do not use it in a production deployment.
 * Running on http://192.168.122.8:8800/ (Press CTRL+C to quit)
127.0.0.1 - - [11/Aug/2025 08:05:52] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:05:53] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:05:53] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:05:54] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:05:55] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:05:56] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:05:56] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:05:57] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:05:58] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:05:59] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:05:59] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:00] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:01] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:02] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:02] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:03] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:04] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:05] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:05] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:06] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:07] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:08] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:08] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:09] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:10] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:11] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:11] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:12] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:13] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:14] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:14] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:15] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:16] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:17] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:17] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:18] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:19] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:20] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:20] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:21] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:22] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:23] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:23] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:24] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:25] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:26] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:26] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:27] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:28] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:29] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:29] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:30] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:31] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:32] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:32] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:33] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:34] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:35] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:35] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:36] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:37] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:38] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:38] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:39] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:40] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:41] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:41] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:42] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:43] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:44] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:44] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:45] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:46] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:47] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:47] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:48] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:49] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:50] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:50] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:51] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:52] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:53] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:53] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:54] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:55] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:56] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:56] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:57] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:58] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:59] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:06:59] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:00] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:01] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:02] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:02] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:03] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:04] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:05] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:05] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:06] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:07] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:08] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:08] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:09] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:10] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:11] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:11] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:12] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:13] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:14] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:14] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:15] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:16] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:17] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:17] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:18] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:19] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:20] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:20] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:21] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:22] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:23] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:23] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:24] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:25] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:26] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:26] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:27] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:28] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:29] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:29] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:30] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:31] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:32] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:32] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:33] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:34] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:35] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:35] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:36] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:37] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:38] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:38] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:39] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:40] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:41] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:41] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:42] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:43] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:44] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:44] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:45] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:46] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:47] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:47] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:48] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:49] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:50] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:50] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:51] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:52] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:53] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:53] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:54] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:55] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:56] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:56] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:57] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:58] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:59] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:07:59] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:00] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:01] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:02] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:02] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:03] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:04] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:05] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:05] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:06] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:07] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:08] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:08] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:09] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:10] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:11] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:11] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:12] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:13] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:14] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:14] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:15] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:16] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:17] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:17] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:18] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:19] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:20] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:20] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:21] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:22] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:23] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:23] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:24] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:25] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:26] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:26] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:27] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:28] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:29] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:29] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:30] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:31] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:32] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:32] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:33] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:34] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:35] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:35] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:36] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:37] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:38] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:38] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:39] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:40] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:41] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:41] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:42] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:43] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:44] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:44] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:45] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:46] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:47] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:47] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:48] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:49] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:50] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:50] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:51] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:52] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:53] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:53] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:54] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:55] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:56] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:56] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:57] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:58] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:59] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:08:59] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:09:00] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:09:01] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:09:02] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:09:02] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:09:03] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:09:04] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:09:05] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:09:05] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:09:06] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:09:07] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:09:08] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:09:08] "GET /api/gpu_status HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:09:09] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:09:10] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:09:11] "GET /get_batch_training_output HTTP/1.1" 200 -
127.0.0.1 - - [11/Aug/2025 08:09:11] "GET /api/gpu_status HTTP/1.1" 200 -
